"_time",trackerid,battery
"2016-11-11T13:30:35.000-0800","f2:c3:2b:97:50:1d",48
"2016-11-11T13:30:35.000-0800","21:8e:52:19:80:5e",100
"2016-11-11T13:30:34.000-0800","5f:cd:2d:1f:ca:97",67
"2016-11-11T13:30:34.000-0800","75:49:8d:80:7b:8a",50
"2016-11-11T13:30:34.000-0800","95:d3:1e:6b:8c:f4",64
"2016-11-11T13:30:34.000-0800","f4:77:dd:bf:28:01",51
"2016-11-11T13:30:34.000-0800","03:cf:04:6f:9c:ee",86
"2016-11-11T13:30:33.000-0800","12:e3:45:ae:17:a4",94
"2016-11-11T13:30:33.000-0800","1a:18:e6:1d:36:25",52
"2016-11-11T13:30:33.000-0800","91:cc:ee:b1:64:91",58
"2016-11-11T13:30:33.000-0800","c9:97:d1:28:3a:57",43
"2016-11-11T13:30:33.000-0800","52:91:cb:6a:08:3f",99
"2016-11-11T13:30:32.000-0800","98:ae:ac:91:e0:60",70
"2016-11-11T13:30:32.000-0800","f5:e1:8d:74:fa:f5",99
"2016-11-11T13:30:32.000-0800","f9:e5:d2:3d:29:42",43
"2016-11-11T13:30:32.000-0800","bc:ce:8b:2c:65:3f",46
"2016-11-11T13:30:32.000-0800","01:aa:97:d8:c9:ca",77
"2016-11-11T13:30:31.000-0800","f5:e1:8d:74:fa:f5",66
"2016-11-11T13:30:31.000-0800","03:ee:b3:c9:52:2a",49
"2016-11-11T13:30:31.000-0800","47:b8:56:00:79:ca",77
"2016-11-11T13:30:31.000-0800","3d:01:97:68:ce:4f",98
"2016-11-11T13:30:31.000-0800","7a:44:7d:37:95:bc",89
"2016-11-11T13:30:30.000-0800","dd:bb:18:04:98:12",51
"2016-11-11T13:30:30.000-0800","c9:66:f2:87:2b:89",50
"2016-11-11T13:30:30.000-0800","79:1e:7e:45:e4:5f",71
"2016-11-11T13:30:30.000-0800","82:65:87:09:a9:27",86
"2016-11-11T13:30:30.000-0800","4c:2c:40:24:41:70",88
"2016-11-11T13:30:29.000-0800","5b:4a:4d:12:2f:fc",46
"2016-11-11T13:30:29.000-0800","3d:01:97:68:ce:4f",50
"2016-11-11T13:30:29.000-0800","f0:b6:93:82:f5:41",71
"2016-11-11T13:30:29.000-0800","ef:ca:bd:20:5d:ba",88
"2016-11-11T13:30:29.000-0800","bc:39:ce:4f:8c:76",82
"2016-11-11T13:30:28.000-0800","f9:b3:bf:a3:1a:94",43
"2016-11-11T13:30:28.000-0800","2b:8a:7a:80:fc:ed",53
"2016-11-11T13:30:28.000-0800","98:3b:ef:c0:b9:59",84
"2016-11-11T13:30:28.000-0800","c4:f4:b0:49:1d:cf",43
"2016-11-11T13:30:28.000-0800","7a:6f:25:b9:41:90",79
"2016-11-11T13:30:27.000-0800","7d:36:91:83:48:9a",60
"2016-11-11T13:30:27.000-0800","cf:d0:8f:c7:0b:13",48
"2016-11-11T13:30:27.000-0800","9c:cc:54:48:1a:e5",92
"2016-11-11T13:30:27.000-0800","0f:89:94:9b:81:27",49
"2016-11-11T13:30:27.000-0800","6a:50:34:ed:1f:ad",60
"2016-11-11T13:30:26.000-0800","e3:d0:37:1c:5f:5e",55
"2016-11-11T13:30:26.000-0800","9e:e6:f4:4e:b9:63",55
"2016-11-11T13:30:26.000-0800","f3:e8:f1:9c:8f:04",95
"2016-11-11T13:30:26.000-0800","5b:7c:44:50:3e:80",68
"2016-11-11T13:30:26.000-0800","41:92:03:71:09:3b",84
"2016-11-11T13:30:25.000-0800","0e:d5:e5:b9:33:fa",73
"2016-11-11T13:30:25.000-0800","9e:3d:06:23:b9:69",56
"2016-11-11T13:30:25.000-0800","4c:fc:9b:ee:4d:36",49
"2016-11-11T13:30:25.000-0800","f3:48:29:94:47:a1",87
"2016-11-11T13:30:25.000-0800","8e:15:40:40:67:c5",91
"2016-11-11T13:30:24.000-0800","f0:93:ad:48:1e:db",97
"2016-11-11T13:30:24.000-0800","f3:f6:20:fa:0c:ea",79
"2016-11-11T13:30:24.000-0800","09:73:d9:bb:33:c4",91
"2016-11-11T13:30:24.000-0800","95:d1:10:55:59:0a",46
"2016-11-11T13:30:24.000-0800","de:91:8b:7c:7f:7a",95
"2016-11-11T13:30:23.000-0800","84:89:14:66:8c:03",73
"2016-11-11T13:30:23.000-0800","c6:ff:48:8e:b6:47",98
"2016-11-11T13:30:23.000-0800","1b:34:bd:ba:18:2a",96
"2016-11-11T13:30:23.000-0800","c3:24:fe:5e:51:c7",46
"2016-11-11T13:30:23.000-0800","4a:df:a3:60:39:13",56
"2016-11-11T13:30:22.000-0800","e3:93:ae:01:68:bd",57
"2016-11-11T13:30:22.000-0800","eb:88:87:b8:19:04",67
"2016-11-11T13:30:22.000-0800","26:84:5f:37:a8:1c",94
"2016-11-11T13:30:22.000-0800","0c:dd:24:0e:52:e9",49
"2016-11-11T13:30:22.000-0800","41:de:e8:fe:d2:37",82
"2016-11-11T13:30:21.000-0800","c7:1e:e9:b0:b4:5d",57
"2016-11-11T13:30:21.000-0800","dd:9e:ff:17:e0:04",70
"2016-11-11T13:30:21.000-0800","b7:d5:84:3b:e0:62",78
"2016-11-11T13:30:21.000-0800","87:70:ea:b5:9a:89",49
"2016-11-11T13:30:21.000-0800","b4:04:f8:50:c4:93",55
"2016-11-11T13:30:20.000-0800","90:01:b6:d3:bf:71",75
"2016-11-11T13:30:20.000-0800","29:54:08:36:e2:24",81
"2016-11-11T13:30:20.000-0800","bb:67:88:aa:af:1b",84
"2016-11-11T13:30:20.000-0800","95:d3:1e:6b:8c:f4",84
"2016-11-11T13:30:20.000-0800","6f:d4:12:75:11:7d",66
"2016-11-11T13:30:19.000-0800","89:98:4f:26:c6:9d",81
"2016-11-11T13:30:19.000-0800","80:83:d4:57:8a:c8",64
"2016-11-11T13:30:19.000-0800","2e:e7:14:86:ce:52",50
"2016-11-11T13:30:19.000-0800","9a:3e:21:49:f1:d0",90
"2016-11-11T13:30:19.000-0800","83:bb:1a:ea:6b:13",84
"2016-11-11T13:30:18.000-0800","44:20:58:66:82:7c",54
"2016-11-11T13:30:18.000-0800","a6:94:5b:27:8c:63",92
"2016-11-11T13:30:18.000-0800","ff:fc:3b:f7:14:4a",90
"2016-11-11T13:30:18.000-0800","02:69:f5:fa:9a:66",100
"2016-11-11T13:30:18.000-0800","d6:30:da:6c:79:11",55
"2016-11-11T13:30:17.000-0800","2c:ef:4d:01:49:a7",57
"2016-11-11T13:30:17.000-0800","11:be:b5:1d:d5:64",55
"2016-11-11T13:30:17.000-0800","9f:8f:db:b4:67:bf",50
"2016-11-11T13:30:17.000-0800","14:96:c0:e4:ef:21",79
"2016-11-11T13:30:17.000-0800","4f:44:44:c9:4d:0a",55
"2016-11-11T13:30:16.000-0800","9a:77:48:9a:6c:d2",64
"2016-11-11T13:30:16.000-0800","a9:7b:c8:8c:19:fa",46
"2016-11-11T13:30:16.000-0800","18:45:d3:4f:b6:1a",45
"2016-11-11T13:30:16.000-0800","b7:d6:c8:80:5f:b3",67
"2016-11-11T13:30:16.000-0800","a2:09:46:1d:c1:ea",96
"2016-11-11T13:30:15.000-0800","52:2f:b6:82:20:3c",70
"2016-11-11T13:30:15.000-0800","82:c0:7d:68:1a:83",85
"2016-11-11T13:30:15.000-0800","9b:60:6a:44:52:58",50
"2016-11-11T13:30:15.000-0800","79:1e:7e:45:e4:5f",82
"2016-11-11T13:30:15.000-0800","1d:aa:53:f5:96:8d",79
"2016-11-11T13:30:14.000-0800","e8:91:19:a6:1e:8e",88
"2016-11-11T13:30:14.000-0800","42:96:ac:a2:43:2b",89
"2016-11-11T13:30:14.000-0800","76:d1:1e:b5:00:6a",43
"2016-11-11T13:30:14.000-0800","89:98:4f:26:c6:9d",80
"2016-11-11T13:30:14.000-0800","61:b5:0a:7c:0a:60",57
"2016-11-11T13:30:13.000-0800","03:ee:b3:c9:52:2a",82
"2016-11-11T13:30:13.000-0800","85:8d:39:db:f8:a8",60
"2016-11-11T13:30:13.000-0800","8d:f6:e4:18:b4:53",71
"2016-11-11T13:30:13.000-0800","78:3f:d1:2a:78:5b",83
"2016-11-11T13:30:13.000-0800","ec:89:3e:24:d7:96",95
"2016-11-11T13:30:12.000-0800","78:3d:ed:69:e1:16",52
"2016-11-11T13:30:12.000-0800","0b:9e:03:33:e6:29",48
"2016-11-11T13:30:12.000-0800","57:c3:94:49:03:a0",48
"2016-11-11T13:30:12.000-0800","87:e5:2d:e9:03:b8",64
"2016-11-11T13:30:12.000-0800","b0:9a:b8:9a:a4:33",73
"2016-11-11T13:30:11.000-0800","4a:a8:e7:0f:83:4b",90
"2016-11-11T13:30:11.000-0800","db:95:40:a1:54:7b",95
"2016-11-11T13:30:11.000-0800","c0:28:8f:fc:a6:5a",72
"2016-11-11T13:30:11.000-0800","bb:9c:c2:06:b7:b1",86
"2016-11-11T13:30:11.000-0800","20:aa:81:be:36:37",79
"2016-11-11T13:30:10.000-0800","3c:36:f0:5a:88:74",67
"2016-11-11T13:30:10.000-0800","13:f5:22:b5:1c:c2",93
"2016-11-11T13:30:10.000-0800","3f:b5:2d:22:f5:3c",54
"2016-11-11T13:30:10.000-0800","ff:a0:86:2e:aa:14",51
"2016-11-11T13:30:10.000-0800","c1:c8:e3:81:0f:92",77
"2016-11-11T13:30:09.000-0800","fc:bd:a6:8a:a8:b9",81
"2016-11-11T13:30:09.000-0800","76:83:8a:85:c8:59",85
"2016-11-11T13:30:09.000-0800","b9:25:2b:31:c9:51",84
"2016-11-11T13:30:09.000-0800","2c:aa:3c:f0:3b:c4",55
"2016-11-11T13:30:09.000-0800","34:9f:3f:49:13:c6",65
"2016-11-11T13:30:08.000-0800","d5:60:e0:13:aa:06",59
"2016-11-11T13:30:08.000-0800","bb:9c:24:06:28:c3",61
"2016-11-11T13:30:08.000-0800","26:53:51:36:01:4b",98
"2016-11-11T13:30:08.000-0800","85:8d:39:db:f8:a8",72
"2016-11-11T13:30:08.000-0800","f8:10:97:b5:03:7e",94
"2016-11-11T13:30:07.000-0800","48:ec:4b:db:6a:05",99
"2016-11-11T13:30:07.000-0800","39:e1:fd:f9:e7:00",64
"2016-11-11T13:30:07.000-0800","f3:7f:9f:cb:f3:9e",53
"2016-11-11T13:30:07.000-0800","85:f2:3d:16:96:c8",93
"2016-11-11T13:30:07.000-0800","df:97:29:2c:fa:23",79
"2016-11-11T13:30:06.000-0800","ee:b4:4e:3e:c7:9a",50
"2016-11-11T13:30:06.000-0800","f0:2a:e3:03:a3:96",87
"2016-11-11T13:30:06.000-0800","f9:af:b9:2a:99:8b",47
"2016-11-11T13:30:06.000-0800","dd:8a:cc:41:c6:ee",47
"2016-11-11T13:30:06.000-0800","63:d9:84:fa:82:8f",59
"2016-11-11T13:30:05.000-0800","fe:88:55:99:29:2e",84
"2016-11-11T13:30:05.000-0800","11:9c:c3:53:96:10",58
"2016-11-11T13:30:05.000-0800","df:d2:5f:38:11:7d",52
"2016-11-11T13:30:05.000-0800","37:e5:8a:01:5d:0c",55
"2016-11-11T13:30:05.000-0800","09:21:91:eb:4c:47",61
"2016-11-11T13:30:04.000-0800","7d:4d:44:2d:62:c0",70
"2016-11-11T13:30:04.000-0800","f9:ac:42:be:a3:b7",94
"2016-11-11T13:30:04.000-0800","fc:b3:fa:55:1b:6d",79
"2016-11-11T13:30:04.000-0800","0b:9e:03:33:e6:29",44
"2016-11-11T13:30:04.000-0800","43:98:68:b2:1b:c7",97
"2016-11-11T13:30:03.000-0800","9f:63:ee:8c:aa:92",59
"2016-11-11T13:30:03.000-0800","f3:48:29:94:47:a1",61
"2016-11-11T13:30:03.000-0800","12:1d:da:dc:7b:b1",48
"2016-11-11T13:30:03.000-0800","ef:21:50:6e:c5:f4",58
"2016-11-11T13:30:03.000-0800","78:eb:82:1f:e8:88",94
"2016-11-11T13:30:02.000-0800","f5:e1:8d:74:fa:f5",45
"2016-11-11T13:30:02.000-0800","28:e6:5e:d9:70:23",97
"2016-11-11T13:30:02.000-0800","fd:5e:14:ca:6a:9b",49
"2016-11-11T13:30:02.000-0800","82:65:87:09:a9:27",92
"2016-11-11T13:30:02.000-0800","11:ba:a0:72:94:8e",45
"2016-11-11T13:30:01.000-0800","9d:fa:f6:ef:48:b7",51
"2016-11-11T13:30:01.000-0800","ee:a9:19:60:18:8d",43
"2016-11-11T13:30:01.000-0800","24:e2:41:ee:e6:6d",89
"2016-11-11T13:30:01.000-0800","d5:60:e0:13:aa:06",91
"2016-11-11T13:30:01.000-0800","e8:91:19:a6:1e:8e",82
"2016-11-11T13:30:00.000-0800","df:05:81:d1:9b:f2",76
"2016-11-11T13:30:00.000-0800","76:d1:1e:b5:00:6a",100
"2016-11-11T13:30:00.000-0800","a7:6a:8e:d2:ad:52",63
"2016-11-11T13:30:00.000-0800","6d:c1:4a:df:79:42",49
"2016-11-11T13:30:00.000-0800","75:ff:7e:33:7e:af",47
"2016-11-11T13:29:59.000-0800","b9:9d:29:49:73:fa",99
"2016-11-11T13:29:59.000-0800","37:68:0d:e1:d5:57",83
"2016-11-11T13:29:59.000-0800","a4:13:30:31:fd:91",98
"2016-11-11T13:29:59.000-0800","8d:f6:e4:18:b4:53",100
"2016-11-11T13:29:59.000-0800","08:47:21:52:d1:e3",53
"2016-11-11T13:29:58.000-0800","2d:4e:1a:bf:c6:2c",78
"2016-11-11T13:29:58.000-0800","b0:8f:b7:0e:dd:ba",100
"2016-11-11T13:29:58.000-0800","f5:28:d8:fa:81:6e",87
"2016-11-11T13:29:58.000-0800","61:b5:0a:7c:0a:60",88
"2016-11-11T13:29:58.000-0800","32:eb:de:84:8b:97",61
"2016-11-11T13:29:57.000-0800","38:b4:9b:c4:81:75",70
"2016-11-11T13:29:57.000-0800","33:07:96:98:da:c6",62
"2016-11-11T13:29:57.000-0800","99:ca:c9:21:87:28",86
"2016-11-11T13:29:57.000-0800","8e:00:68:eb:45:3c",81
"2016-11-11T13:29:57.000-0800","b0:04:08:d6:7b:39",64
"2016-11-11T13:29:56.000-0800","62:1b:ec:74:ef:f3",98
"2016-11-11T13:29:56.000-0800","71:2e:87:7c:55:89",56
"2016-11-11T13:29:56.000-0800","7d:38:30:dc:f1:49",69
"2016-11-11T13:29:56.000-0800","7c:de:56:94:01:2a",88
"2016-11-11T13:29:56.000-0800","74:8b:54:78:77:81",92
"2016-11-11T13:29:55.000-0800","16:72:a9:42:e4:e1",95
"2016-11-11T13:29:55.000-0800","ac:f8:08:ad:98:13",61
"2016-11-11T13:29:55.000-0800","99:71:ad:75:ee:9b",50
"2016-11-11T13:29:55.000-0800","af:55:08:c9:34:26",82
"2016-11-11T13:29:55.000-0800","1d:3d:70:a6:5b:14",84
"2016-11-11T13:29:54.000-0800","bf:b0:f0:c2:3b:ad",75
"2016-11-11T13:29:54.000-0800","3d:cd:b7:d7:51:01",58
"2016-11-11T13:29:54.000-0800","35:36:e4:20:b2:49",70
"2016-11-11T13:29:54.000-0800","97:24:aa:64:62:20",64
"2016-11-11T13:29:54.000-0800","ff:ce:f7:16:e9:31",77
"2016-11-11T13:29:53.000-0800","e3:f5:d3:80:7f:be",59
"2016-11-11T13:29:53.000-0800","c4:f4:b0:49:1d:cf",87
"2016-11-11T13:29:53.000-0800","a6:d5:3f:d4:4d:f2",46
"2016-11-11T13:29:53.000-0800","13:f5:22:b5:1c:c2",60
"2016-11-11T13:29:53.000-0800","2b:b6:47:85:70:40",45
"2016-11-11T13:29:52.000-0800","9f:f2:03:76:4c:31",74
"2016-11-11T13:29:52.000-0800","4e:b8:46:45:a2:22",92
"2016-11-11T13:29:52.000-0800","08:9c:d4:e2:4e:f7",56
"2016-11-11T13:29:52.000-0800","f8:d9:3e:77:93:5d",80
"2016-11-11T13:29:52.000-0800","89:76:ad:ab:09:16",53
"2016-11-11T13:29:51.000-0800","24:cb:bd:bb:ff:3b",92
"2016-11-11T13:29:51.000-0800","1f:69:ae:bb:ef:c6",45
"2016-11-11T13:29:51.000-0800","5c:7b:bb:cf:b1:54",51
"2016-11-11T13:29:51.000-0800","9b:da:20:7d:7d:17",92
"2016-11-11T13:29:51.000-0800","17:ed:14:15:8f:73",71
"2016-11-11T13:29:50.000-0800","98:ea:6e:0d:87:94",79
"2016-11-11T13:29:50.000-0800","d3:8a:98:c5:b8:f4",57
"2016-11-11T13:29:50.000-0800","2a:28:48:7b:28:55",82
"2016-11-11T13:29:50.000-0800","10:9e:33:8d:fa:92",78
"2016-11-11T13:29:50.000-0800","76:77:c2:5e:b1:6b",49
"2016-11-11T13:29:49.000-0800","5d:6b:5c:11:0b:ae",81
"2016-11-11T13:29:49.000-0800","54:a9:be:d7:36:5c",69
"2016-11-11T13:29:49.000-0800","3a:6a:ef:61:14:2e",86
"2016-11-11T13:29:49.000-0800","67:9d:17:91:cd:d7",92
"2016-11-11T13:29:49.000-0800","44:0c:74:67:a1:b4",63
"2016-11-11T13:29:48.000-0800","88:e5:bb:19:f7:ab",68
"2016-11-11T13:29:48.000-0800","41:ba:35:23:69:21",47
"2016-11-11T13:29:48.000-0800","41:ba:35:23:69:21",64
"2016-11-11T13:29:48.000-0800","ad:da:3f:bc:eb:86",46
"2016-11-11T13:29:48.000-0800","54:4c:1b:2f:6e:b3",70
"2016-11-11T13:29:47.000-0800","c7:41:cf:8b:e0:e7",45
"2016-11-11T13:29:47.000-0800","e5:13:d5:e0:f2:bb",48
"2016-11-11T13:29:47.000-0800","ee:9b:83:af:26:2b",80
"2016-11-11T13:29:47.000-0800","45:9a:2f:16:ec:6d",68
"2016-11-11T13:29:47.000-0800","1e:26:15:51:49:4c",96
"2016-11-11T13:29:46.000-0800","db:28:f1:ec:be:96",55
"2016-11-11T13:29:46.000-0800","df:f7:5c:4a:72:43",56
"2016-11-11T13:29:46.000-0800","48:92:0b:83:8c:e1",44
"2016-11-11T13:29:46.000-0800","8d:46:a5:55:b8:99",46
"2016-11-11T13:29:46.000-0800","12:58:f6:96:bf:97",59
"2016-11-11T13:29:45.000-0800","c3:0e:41:46:2e:c0",53
"2016-11-11T13:29:45.000-0800","08:9c:d4:e2:4e:f7",59
"2016-11-11T13:29:45.000-0800","8a:3f:fb:5c:21:b8",56
"2016-11-11T13:29:45.000-0800","db:95:40:a1:54:7b",81
"2016-11-11T13:29:45.000-0800","bc:dc:53:85:18:7f",91
"2016-11-11T13:29:44.000-0800","d2:ae:6d:01:7a:4c",67
"2016-11-11T13:29:44.000-0800","a3:7b:76:7b:b8:b9",55
"2016-11-11T13:29:44.000-0800","17:c4:bf:17:e5:85",58
"2016-11-11T13:29:44.000-0800","12:38:c3:be:e0:63",65
"2016-11-11T13:29:44.000-0800","56:2f:c1:a6:8b:fb",64
"2016-11-11T13:29:43.000-0800","8e:d2:13:79:23:0f",68
"2016-11-11T13:29:43.000-0800","af:55:08:c9:34:26",87
"2016-11-11T13:29:43.000-0800","71:2a:60:fb:0b:72",99
"2016-11-11T13:29:43.000-0800","b6:52:2b:82:ff:a4",80
"2016-11-11T13:29:43.000-0800","4c:fc:9b:ee:4d:36",84
"2016-11-11T13:29:42.000-0800","bf:9f:79:89:30:88",75
"2016-11-11T13:29:42.000-0800","a2:a7:96:bf:42:87",100
"2016-11-11T13:29:42.000-0800","89:76:ad:ab:09:16",84
"2016-11-11T13:29:42.000-0800","31:22:d0:2c:8f:43",89
"2016-11-11T13:29:42.000-0800","f4:ec:4f:fe:82:4f",91
"2016-11-11T13:29:41.000-0800","78:5f:e9:1e:62:63",77
"2016-11-11T13:29:41.000-0800","7f:ff:d6:a8:64:f3",67
"2016-11-11T13:29:41.000-0800","b1:28:26:a2:63:44",59
"2016-11-11T13:29:41.000-0800","86:c4:67:25:f8:4d",64
"2016-11-11T13:29:41.000-0800","cb:64:ba:18:15:c5",80
"2016-11-11T13:29:40.000-0800","68:c2:5a:71:44:9a",55
"2016-11-11T13:29:40.000-0800","e4:0c:3d:30:0f:11",50
"2016-11-11T13:29:40.000-0800","67:c2:58:60:87:27",59
"2016-11-11T13:29:40.000-0800","f1:aa:00:9f:e2:cf",91
"2016-11-11T13:29:40.000-0800","5e:4e:38:14:ef:26",82
"2016-11-11T13:29:39.000-0800","e3:5b:7a:e0:bf:e0",94
"2016-11-11T13:29:39.000-0800","54:2a:70:d9:49:27",60
"2016-11-11T13:29:39.000-0800","f1:ce:d2:67:97:27",77
"2016-11-11T13:29:39.000-0800","1a:31:2b:4b:49:30",88
"2016-11-11T13:29:39.000-0800","c9:35:03:e0:b0:2f",60
"2016-11-11T13:29:38.000-0800","2d:f8:50:f9:4d:09",78
"2016-11-11T13:29:38.000-0800","2d:a1:39:fe:af:51",67
"2016-11-11T13:29:38.000-0800","d6:7c:d3:b5:56:c7",65
"2016-11-11T13:29:38.000-0800","ae:84:4d:01:b4:22",78
"2016-11-11T13:29:38.000-0800","a9:a5:b4:74:2b:2b",81
"2016-11-11T13:29:37.000-0800","44:59:f4:81:50:e5",80
"2016-11-11T13:29:37.000-0800","95:67:fd:a6:f6:e7",77
"2016-11-11T13:29:37.000-0800","77:34:ae:52:67:bb",77
"2016-11-11T13:29:37.000-0800","cd:42:e3:8f:a5:61",79
"2016-11-11T13:29:37.000-0800","24:e5:a3:55:01:54",76
"2016-11-11T13:29:36.000-0800","bc:dc:53:85:18:7f",43
"2016-11-11T13:29:36.000-0800","af:d4:c7:1f:43:bb",92
"2016-11-11T13:29:36.000-0800","87:70:ea:b5:9a:89",44
"2016-11-11T13:29:36.000-0800","25:b0:43:63:df:81",69
"2016-11-11T13:29:36.000-0800","2f:59:d0:50:58:90",87
"2016-11-11T13:29:35.000-0800","45:1b:5b:cc:cc:c0",77
"2016-11-11T13:29:35.000-0800","46:65:a2:a0:88:af",85
"2016-11-11T13:29:35.000-0800","3d:cd:b7:d7:51:01",90
"2016-11-11T13:29:35.000-0800","ff:a3:a8:15:98:e6",77
"2016-11-11T13:29:35.000-0800","7a:44:7d:37:95:bc",100
"2016-11-11T13:29:34.000-0800","b7:d5:05:82:38:47",92
"2016-11-11T13:29:34.000-0800","a4:13:30:31:fd:91",74
"2016-11-11T13:29:34.000-0800","9e:67:28:36:63:08",63
"2016-11-11T13:29:34.000-0800","87:92:53:4a:f2:a2",43
"2016-11-11T13:29:34.000-0800","4f:69:b0:c7:ce:46",55
"2016-11-11T13:29:33.000-0800","cb:64:ba:18:15:c5",59
"2016-11-11T13:29:33.000-0800","cf:d0:8f:c7:0b:13",98
"2016-11-11T13:29:33.000-0800","57:c3:94:49:03:a0",88
"2016-11-11T13:29:33.000-0800","d1:da:ad:5e:c9:b9",74
"2016-11-11T13:29:33.000-0800","d3:60:f2:82:74:d7",59
"2016-11-11T13:29:32.000-0800","13:09:cc:66:e5:e8",86
"2016-11-11T13:29:32.000-0800","b7:d5:05:82:38:47",49
"2016-11-11T13:29:32.000-0800","bf:4c:53:3a:8e:3c",70
"2016-11-11T13:29:32.000-0800","de:6b:36:49:b4:ea",96
"2016-11-11T13:29:32.000-0800","46:65:a2:a0:88:af",93
"2016-11-11T13:29:31.000-0800","a7:4c:8a:45:21:fb",43
"2016-11-11T13:29:31.000-0800","2d:a7:e0:b3:7d:60",96
"2016-11-11T13:29:31.000-0800","20:55:24:81:e9:a3",45
"2016-11-11T13:29:31.000-0800","d6:f7:2c:a3:b1:de",82
"2016-11-11T13:29:31.000-0800","76:f7:ee:39:f1:3d",54
"2016-11-11T13:29:30.000-0800","11:55:f9:98:a2:d4",49
"2016-11-11T13:29:30.000-0800","03:a3:85:89:85:65",87
"2016-11-11T13:29:30.000-0800","3e:78:21:0b:a3:ea",79
"2016-11-11T13:29:30.000-0800","77:ea:a0:b0:9c:c3",76
"2016-11-11T13:29:30.000-0800","2b:b8:74:ee:c6:69",90
"2016-11-11T13:29:29.000-0800","32:d5:63:93:ce:86",100
"2016-11-11T13:29:29.000-0800","2d:a7:e0:b3:7d:60",72
"2016-11-11T13:29:29.000-0800","1e:c9:12:23:d5:43",79
"2016-11-11T13:29:29.000-0800","82:fb:25:65:ba:0b",94
"2016-11-11T13:29:29.000-0800","67:18:e0:a0:8e:b5",67
"2016-11-11T13:29:28.000-0800","dc:c4:e8:a5:ad:03",58
"2016-11-11T13:29:28.000-0800","bf:ab:6e:48:46:9c",53
"2016-11-11T13:29:28.000-0800","74:51:37:c8:b0:d0",52
"2016-11-11T13:29:28.000-0800","1e:45:7a:03:49:0f",46
"2016-11-11T13:29:28.000-0800","01:73:bb:e9:28:fc",99
"2016-11-11T13:29:27.000-0800","c7:0e:e1:b6:b6:22",75
"2016-11-11T13:29:27.000-0800","ad:da:3f:bc:eb:86",91
"2016-11-11T13:29:27.000-0800","c7:41:cf:8b:e0:e7",59
"2016-11-11T13:29:27.000-0800","2c:db:67:61:6a:b0",97
"2016-11-11T13:29:27.000-0800","2a:31:83:65:c5:51",48
"2016-11-11T13:29:26.000-0800","28:9f:d7:32:1b:d1",59
"2016-11-11T13:29:26.000-0800","b7:d5:84:3b:e0:62",67
"2016-11-11T13:29:26.000-0800","0e:bd:62:a7:4a:1a",92
"2016-11-11T13:29:26.000-0800","59:17:28:9b:54:93",52
"2016-11-11T13:29:26.000-0800","bf:97:68:9e:39:c4",95
"2016-11-11T13:29:25.000-0800","87:e5:2d:e9:03:b8",73
"2016-11-11T13:29:25.000-0800","4e:b8:46:45:a2:22",43
"2016-11-11T13:29:25.000-0800","32:8c:7b:96:f8:d2",81
"2016-11-11T13:29:25.000-0800","01:aa:97:d8:c9:ca",94
"2016-11-11T13:29:25.000-0800","e5:a0:1e:c9:96:1d",83
"2016-11-11T13:29:24.000-0800","87:5a:0e:f8:16:12",50
"2016-11-11T13:29:24.000-0800","10:9e:33:8d:fa:92",54
"2016-11-11T13:29:24.000-0800","30:4f:85:20:05:05",63
"2016-11-11T13:29:24.000-0800","a9:79:14:1e:b2:20",77
"2016-11-11T13:29:24.000-0800","e8:91:19:a6:1e:8e",65
"2016-11-11T13:29:23.000-0800","e8:c9:10:f5:0f:ca",87
"2016-11-11T13:29:23.000-0800","3c:54:16:fc:3c:f1",74
"2016-11-11T13:29:23.000-0800","b2:ed:4f:27:04:4f",85
"2016-11-11T13:29:23.000-0800","05:42:2e:09:3e:16",64
"2016-11-11T13:29:23.000-0800","7c:25:0c:94:aa:3a",51
"2016-11-11T13:29:22.000-0800","d0:fc:51:4e:6b:54",83
"2016-11-11T13:29:22.000-0800","1d:71:db:15:f0:04",43
"2016-11-11T13:29:22.000-0800","8e:15:40:40:67:c5",98
"2016-11-11T13:29:22.000-0800","9e:67:28:36:63:08",64
"2016-11-11T13:29:22.000-0800","fc:b3:fa:55:1b:6d",99
"2016-11-11T13:29:21.000-0800","31:22:d0:2c:8f:43",63
"2016-11-11T13:29:21.000-0800","d6:e0:2b:85:83:e9",81
"2016-11-11T13:29:21.000-0800","bb:6d:40:7c:83:79",71
"2016-11-11T13:29:21.000-0800","67:9d:17:91:cd:d7",86
"2016-11-11T13:29:21.000-0800","ba:58:7d:70:16:bd",53
"2016-11-11T13:29:20.000-0800","fd:5e:14:ca:6a:9b",50
"2016-11-11T13:29:20.000-0800","1d:71:db:15:f0:04",43
"2016-11-11T13:29:20.000-0800","7a:58:7a:56:5d:c7",49
"2016-11-11T13:29:20.000-0800","c0:4b:99:db:5e:b0",72
"2016-11-11T13:29:20.000-0800","52:ef:31:86:b0:4b",90
"2016-11-11T13:29:19.000-0800","77:01:51:ec:88:0c",78
"2016-11-11T13:29:19.000-0800","20:f7:00:76:32:89",96
"2016-11-11T13:29:19.000-0800","e9:ec:d1:68:77:aa",94
"2016-11-11T13:29:19.000-0800","e6:43:39:e0:19:b8",45
"2016-11-11T13:29:19.000-0800","e6:7f:cf:54:2f:eb",85
"2016-11-11T13:29:18.000-0800","56:2f:c1:a6:8b:fb",86
"2016-11-11T13:29:18.000-0800","74:e9:dc:36:12:5b",63
